Date,Piligrims,Tonsures,Hundi,Special Day,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,Special Day Weighted,Piligrims_7Day_Avg,Festival Intensity
18-12-2023,61499,24789.0,4.14,1,64,39,34,39,0,0,0,1.0336141322534529,63873.28571428572,63873.28571428572
19-12-2023,64040,21527.0,3.17,1,63,41,52,41,0,39,0,1.0336141322534529,64018.857142857145,64018.857142857145
20-12-2023,67043,22112.0,3.43,1,65,41,28,38,0,31,0,1.0336141322534529,64892.42857142857,64892.42857142857
21-12-2023,59868,23935.0,4.91,1,69,54,36,48,0,41,0,1.0336141322534529,65438.0,65438.0
22-12-2023,40638,21455.0,3.46,1,81,54,43,50,0,62,0,1.0336141322534529,61095.28571428572,61095.28571428572
23-12-2023,67906,28492.0,2.5,1,88,73,55,63,0,59,0,1.0336141322534529,62262.71428571428,62262.71428571428
24-12-2023,63519,26424.0,5.05,1,75,56,100,54,0,55,0,1.0336141322534529,60644.71428571428,60644.71428571428
25-12-2023,69294,23837.0,4.1,1,100,100,12,96,100,71,0,1.0336141322534529,61758.28571428572,61758.28571428572
26-12-2023,71488,19137.0,4.17,1,73,45,39,50,0,43,0,1.0336141322534529,62822.28571428572,62822.28571428572
27-12-2023,65361,20784.0,3.91,1,65,40,56,36,0,37,24,1.0336141322534529,62582.0,62582.0
28-12-2023,58415,18557.0,4.55,1,71,37,52,24,0,20,0,1.0336141322534529,62374.42857142857,62374.42857142857
29-12-2023,56200,16904.0,3.89,1,71,40,17,35,0,0,0,1.0336141322534529,64597.57142857143,64597.57142857143
30-12-2023,63728,19206.0,3.7,1,63,43,14,36,0,0,0,1.0336141322534529,64000.71428571428,64000.71428571428
31-12-2023,64665,20845.0,4.34,1,61,40,24,31,0,0,0,1.0336141322534529,64164.42857142857,64164.42857142857
01-01-2024,63358,19534.0,3.97,1,83,48,61,43,0,37,0,1.0336141322534529,63316.42857142857,63316.42857142857
02-01-2024,73712,19902.0,4.97,1,78,43,0,37,0,26,0,1.0336141322534529,63634.142857142855,63634.142857142855
03-01-2024,65514,20394.0,3.31,1,69,41,0,33,0,39,0,1.0336141322534529,63656.0,63656.0
04-01-2024,59522,18544.0,3.51,1,77,40,0,33,0,0,0,1.0336141322534529,63814.142857142855,63814.142857142855
05-01-2024,57441,20878.0,3.66,1,85,46,0,42,0,31,0,1.0336141322534529,63991.42857142857,63991.42857142857
06-01-2024,68793,26489.0,3.81,1,81,49,0,37,0,34,0,1.0336141322534529,64715.0,64715.0
07-01-2024,76058,22543.0,3.83,1,78,46,0,35,0,0,0,1.0336141322534529,66342.57142857143,66342.57142857143
08-01-2024,61511,20777.0,3.89,1,80,42,0,37,0,48,0,1.0336141322534529,66078.71428571429,66078.71428571429
09-01-2024,65901,16991.0,3.77,1,75,41,0,33,0,0,0,1.0336141322534529,64962.857142857145,64962.857142857145
10-01-2024,62499,18555.0,3.45,1,72,39,0,28,0,25,0,1.0336141322534529,64532.142857142855,64532.142857142855
11-01-2024,53055,15157.0,3.33,1,73,41,0,25,0,26,0,1.0336141322534529,63608.28571428572,63608.28571428572
12-01-2024,56588,16754.0,3.26,1,80,42,0,33,0,30,0,1.0336141322534529,63486.42857142857,63486.42857142857
13-01-2024,65962,24575.0,3.78,1,81,49,57,38,0,0,0,1.0336141322534529,63082.0,63082.0
14-01-2024,86107,29849.0,3.13,1,69,43,0,29,0,0,0,1.0336141322534529,64517.57142857143,64517.57142857143
15-01-2024,80964,27657.0,3.89,1,60,36,0,22,0,0,0,1.0336141322534529,67296.57142857143,67296.57142857143
16-01-2024,73016,20915.0,3.46,1,74,41,0,25,0,0,0,1.0336141322534529,68313.0,68313.0
17-01-2024,72263,25518.0,3.65,1,66,44,0,38,0,40,0,1.0336141322534529,69707.85714285714,69707.85714285714
18-01-2024,62649,24384.0,3.74,1,74,46,43,46,0,28,67,1.0336141322534529,71078.42857142857,71078.42857142857
19-01-2024,69874,26034.0,3.39,1,80,45,0,43,0,37,0,1.0336141322534529,72976.42857142857,72976.42857142857
20-01-2024,76041,28336.0,3.06,1,83,49,0,33,0,32,63,1.0336141322534529,74416.28571428571,74416.28571428571
21-01-2024,77334,23694.0,4.04,1,75,51,0,39,0,33,0,1.0336141322534529,73163.0,73163.0
22-01-2024,67568,22084.0,4.58,1,100,50,0,37,0,0,0,1.0336141322534529,71249.28571428571,71249.28571428571
23-01-2024,63665,18630.0,3.44,1,86,55,0,54,0,40,0,1.0336141322534529,69913.42857142857,69913.42857142857
24-01-2024,65991,21959.0,3.57,1,100,95,0,96,0,89,82,1.0336141322534529,69017.42857142857,69017.42857142857
25-01-2024,54105,23590.0,3.44,1,79,50,0,48,0,27,0,1.0336141322534529,67796.85714285714,67796.85714285714
26-01-2024,71664,33330.0,3.37,1,74,49,0,41,0,39,0,1.0336141322534529,68052.57142857143,68052.57142857143
27-01-2024,76104,32412.0,2.92,1,71,50,0,46,0,39,0,1.0336141322534529,68061.57142857143,68061.57142857143
28-01-2024,85142,22064.0,5.04,1,65,43,0,32,0,46,0,1.0336141322534529,69177.0,69177.0
29-01-2024,71082,20912.0,4.79,1,64,38,0,33,0,0,0,1.0336141322534529,69679.0,69679.0
30-01-2024,61135,19004.0,3.78,1,55,35,0,31,0,37,0,1.0336141322534529,69317.57142857143,69317.57142857143
31-01-2024,64635,19553.0,4.64,1,63,37,0,30,0,0,0,1.0336141322534529,69123.85714285714,69123.85714285714
01-02-2024,57223,18015.0,3.44,1,59,38,0,20,0,0,0,1.0336141322534529,69569.28571428571,69569.28571428571
02-02-2024,58842,21796.0,3.11,1,63,39,0,35,0,42,0,1.0336141322534529,67737.57142857143,67737.57142857143
03-02-2024,69232,26536.0,3.22,1,73,45,0,47,0,0,0,1.0336141322534529,66755.85714285714,66755.85714285714
04-02-2024,70679,21717.0,4.36,1,69,42,0,30,0,0,0,1.0336141322534529,64689.71428571428,64689.71428571428
05-02-2024,64512,23491.0,3.69,1,59,35,0,22,0,0,0,1.0336141322534529,63751.142857142855,63751.142857142855
06-02-2024,64345,20788.0,3.71,1,67,37,55,28,0,0,0,1.0336141322534529,64209.71428571428,64209.71428571428
07-02-2024,65683,21177.0,3.59,1,64,35,0,36,0,0,0,1.0336141322534529,64359.42857142857,64359.42857142857
08-02-2024,57357,18924.0,3.52,1,60,36,0,34,0,0,0,1.0336141322534529,64378.57142857143,64378.57142857143
09-02-2024,62593,18517.0,4.31,1,70,41,0,33,0,43,0,1.0336141322534529,64914.42857142857,64914.42857142857
10-02-2024,70158,24801.0,3.51,1,73,46,0,30,0,0,0,1.0336141322534529,65046.71428571428,65046.71428571428
11-02-2024,72256,28021.0,3.04,1,68,41,0,40,0,35,0,1.0336141322534529,65272.0,65272.0
12-02-2024,69314,25165.0,5.48,1,63,35,0,33,0,0,0,1.0336141322534529,65958.0,65958.0
13-02-2024,68363,19609.0,4.55,1,62,38,62,19,0,0,0,1.0336141322534529,66532.0,66532.0
14-02-2024,67275,25293.0,3.07,1,61,33,0,28,0,0,0,1.0336141322534529,66759.42857142857,66759.42857142857
15-02-2024,45825,21380.0,4.03,1,59,34,0,25,0,0,0,1.0336141322534529,65112.0,65112.0
16-02-2024,77483,19276.0,3.0,1,65,40,0,27,0,32,0,1.0336141322534529,67239.14285714286,67239.14285714286
17-02-2024,71021,25965.0,4.17,1,80,42,0,20,0,0,0,1.0336141322534529,67362.42857142857,67362.42857142857
18-02-2024,70338,22741.0,3.96,1,62,44,0,33,0,33,0,1.0336141322534529,67088.42857142857,67088.42857142857
19-02-2024,64741,24667.0,3.82,1,66,44,0,44,0,48,0,1.0336141322534529,66435.14285714286,66435.14285714286
20-02-2024,62304,20261.0,3.61,1,65,42,0,31,0,0,0,1.0336141322534529,65569.57142857143,65569.57142857143
21-02-2024,69191,22295.0,3.6,1,66,45,0,33,0,34,0,1.0336141322534529,65843.28571428571,65843.28571428571
22-02-2024,57973,21722.0,3.95,1,70,44,0,45,0,42,0,1.0336141322534529,67578.71428571429,67578.71428571429
23-02-2024,62880,21904.0,3.03,1,72,49,0,51,0,42,0,1.0336141322534529,65492.57142857143,65492.57142857143
24-02-2024,72175,29543.0,3.74,1,99,100,0,100,0,100,0,1.0336141322534529,65657.42857142857,65657.42857142857
25-02-2024,76577,23656.0,5.09,1,71,48,0,35,0,0,0,1.0336141322534529,66548.71428571429,66548.71428571429
26-02-2024,70077,24427.0,3.73,1,66,42,0,36,0,43,0,1.0336141322534529,67311.0,67311.0
27-02-2024,63421,19644.0,4.84,1,61,40,0,34,0,35,0,1.0336141322534529,67470.57142857143,67470.57142857143
28-02-2024,66915,20784.0,3.87,1,60,35,0,32,0,0,0,1.0336141322534529,67145.42857142857,67145.42857142857
29-02-2024,57338,19852.0,4.67,1,65,35,0,29,0,0,0,1.0336141322534529,67054.71428571429,67054.71428571429
01-03-2024,59646,21938.0,3.86,1,62,37,0,29,0,0,0,1.0336141322534529,66592.71428571429,66592.71428571429
02-03-2024,70422,30867.0,3.6,1,69,44,0,35,0,40,0,1.0336141322534529,66342.28571428571,66342.28571428571
03-03-2024,76876,23424.0,4.2,1,67,39,0,33,0,32,0,1.0336141322534529,66385.0,66385.0
04-03-2024,70570,22490.0,3.76,1,72,39,0,32,0,0,0,1.0336141322534529,66455.42857142857,66455.42857142857
05-03-2024,64552,19900.0,3.91,1,65,36,0,35,0,36,0,1.0336141322534529,66617.0,66617.0
06-03-2024,65887,23532.0,3.14,1,62,37,0,28,0,0,0,1.0336141322534529,66470.14285714286,66470.14285714286
07-03-2024,57880,19772.0,4.15,1,55,38,0,35,0,0,0,1.0336141322534529,66547.57142857143,66547.57142857143
08-03-2024,63831,25367.0,3.36,1,65,38,0,26,0,0,0,1.0336141322534529,67145.42857142857,67145.42857142857
09-03-2024,68446,28549.0,3.24,1,77,45,0,38,0,33,0,1.0336141322534529,66863.14285714286,66863.14285714286
10-03-2024,76213,19477.0,3.88,1,63,39,0,29,0,0,0,1.0336141322534529,66768.42857142857,66768.42857142857
11-03-2024,64802,21695.0,3.66,1,60,33,0,28,0,32,0,1.0336141322534529,65944.42857142857,65944.42857142857
12-03-2024,60110,21445.0,4.43,1,70,34,0,28,0,49,0,1.0336141322534529,65309.857142857145,65309.857142857145
13-03-2024,67832,25636.0,3.55,1,62,37,0,28,0,0,0,1.0336141322534529,65587.71428571429,65587.71428571429
14-03-2024,48444,23266.0,4.71,1,65,36,0,31,0,0,0,1.0336141322534529,64239.71428571428,64239.71428571428
15-03-2024,66322,24672.0,3.39,1,70,38,0,29,0,0,0,1.0336141322534529,64595.57142857143,64595.57142857143
16-03-2024,74351,34164.0,3.04,1,76,41,100,35,0,0,0,1.0336141322534529,65439.142857142855,65439.142857142855
17-03-2024,83825,25690.0,4.57,1,66,41,0,32,0,0,0,1.0336141322534529,66526.57142857143,66526.57142857143
18-03-2024,65051,23107.0,4.78,1,70,39,0,36,0,0,0,1.0336141322534529,66562.14285714286,66562.14285714286
19-03-2024,63251,20989.0,4.14,1,69,42,0,29,0,0,0,1.0336141322534529,67010.85714285714,67010.85714285714
20-03-2024,69072,26239.0,3.51,1,68,41,50,34,0,43,0,1.0336141322534529,67188.0,67188.0
21-03-2024,60485,23851.0,3.1,1,65,42,0,41,0,36,0,1.0336141322534529,68908.14285714286,68908.14285714286
22-03-2024,59236,25446.0,4.38,1,66,42,0,33,0,0,0,1.0336141322534529,67895.85714285714,67895.85714285714
23-03-2024,72986,33482.0,2.79,1,87,53,0,48,0,43,0,1.0336141322534529,67700.85714285714,67700.85714285714
24-03-2024,80532,29438.0,3.95,1,73,46,0,38,0,62,0,1.0336141322534529,67230.42857142857,67230.42857142857
25-03-2024,78731,25156.0,3.4,1,73,77,0,64,100,64,0,1.0336141322534529,69184.71428571429,69184.71428571429
26-03-2024,68563,21956.0,4.91,1,68,43,0,36,0,47,0,1.0336141322534529,69943.57142857143,69943.57142857143
27-03-2024,64097,24453.0,3.72,1,69,41,0,33,0,0,0,1.0336141322534529,69232.85714285714,69232.85714285714
28-03-2024,65992,25698.0,3.53,1,72,40,0,28,0,33,0,1.0336141322534529,70019.57142857143,70019.57142857143
29-03-2024,60958,31245.0,3.41,1,78,47,0,35,0,0,0,1.0336141322534529,70265.57142857143,70265.57142857143
30-03-2024,79907,34037.0,4.05,1,74,47,0,28,0,0,0,1.0336141322534529,71254.28571428571,71254.28571428571
31-03-2024,81224,24093.0,4.35,1,73,43,57,41,0,32,0,1.0336141322534529,71353.14285714286,71353.14285714286
01-04-2024,62439,22027.0,3.61,1,71,35,0,18,0,0,0,1.0336141322534529,69025.71428571429,69025.71428571429
02-04-2024,56228,18886.0,4.04,1,67,32,0,21,0,0,0,1.0336141322534529,67263.57142857143,67263.57142857143
03-04-2024,61087,22530.0,3.34,1,66,33,0,24,0,0,0,1.0336141322534529,66833.57142857143,66833.57142857143
04-04-2024,62549,26816.0,3.33,1,65,29,0,14,0,0,0,1.0336141322534529,66341.71428571429,66341.71428571429
05-04-2024,59621,28351.0,3.45,1,70,34,0,29,0,0,0,1.0336141322534529,66150.71428571429,66150.71428571429
06-04-2024,75414,30073.0,3.68,1,79,38,0,26,0,0,0,1.0336141322534529,65508.857142857145,65508.857142857145
07-04-2024,73801,23055.0,3.72,1,70,35,0,26,0,0,0,1.0336141322534529,64448.42857142857,64448.42857142857
08-04-2024,61920,17638.0,3.55,1,69,29,0,16,0,0,0,1.0336141322534529,64374.28571428572,64374.28571428572
09-04-2024,55756,17866.0,2.71,1,60,30,0,16,0,0,0,1.0336141322534529,64306.857142857145,64306.857142857145
10-04-2024,65750,24446.0,3.53,1,66,35,77,31,0,0,0,1.0336141322534529,64973.0,64973.0
11-04-2024,62366,29633.0,3.01,1,64,37,0,27,0,31,0,1.0336141322534529,64946.857142857145,64946.857142857145
12-04-2024,63163,31287.0,2.99,1,67,36,0,24,87,0,0,1.0336141322534529,65452.857142857145,65452.857142857145
13-04-2024,82139,39849.0,3.97,1,77,38,0,22,0,0,0,1.0336141322534529,66413.57142857143,66413.57142857143
14-04-2024,81057,27913.0,3.8,1,67,34,90,26,0,0,0,1.0336141322534529,67450.14285714286,67450.14285714286
15-04-2024,77511,26553.0,4.28,1,60,29,0,22,0,0,0,1.0336141322534529,69677.42857142857,69677.42857142857
16-04-2024,67294,22765.0,2.94,1,63,30,0,20,0,0,0,1.0336141322534529,71325.71428571429,71325.71428571429
17-04-2024,58690,20744.0,3.02,1,59,30,0,22,0,42,0,1.0336141322534529,70317.14285714286,70317.14285714286
18-04-2024,55537,20486.0,3.02,1,66,35,0,28,0,40,0,1.0336141322534529,69341.57142857143,69341.57142857143
19-04-2024,60517,27788.0,3.53,1,73,33,99,22,0,0,0,1.0336141322534529,68963.57142857143,68963.57142857143
20-04-2024,73051,34599.0,2.92,1,81,40,0,24,0,0,0,1.0336141322534529,67665.28571428571,67665.28571428571
21-04-2024,77366,24375.0,3.38,1,67,36,0,22,0,0,0,1.0336141322534529,67138.0,67138.0
22-04-2024,62894,22894.0,3.31,1,70,40,0,27,0,30,0,1.0336141322534529,65049.857142857145,65049.857142857145
23-04-2024,60371,20301.0,3.09,1,71,40,0,37,0,36,0,1.0336141322534529,64060.857142857145,64060.857142857145
24-04-2024,64080,25773.0,2.66,1,81,72,0,61,100,77,0,1.0336141322534529,64830.857142857145,64830.857142857145
25-04-2024,61492,27660.0,2.72,1,65,34,0,19,0,0,0,1.0336141322534529,65681.57142857143,65681.57142857143
26-04-2024,57909,32403.0,3.81,1,64,39,0,23,0,0,0,1.0336141322534529,65309.0,65309.0
27-04-2024,81212,41690.0,2.88,1,75,42,0,25,0,0,0,1.0336141322534529,66474.85714285714,66474.85714285714
28-04-2024,86241,31730.0,3.65,1,72,39,0,20,0,0,0,1.0336141322534529,67742.71428571429,67742.71428571429
29-04-2024,77673,30607.0,4.1,1,72,34,0,22,0,28,0,1.0336141322534529,69854.0,69854.0
30-04-2024,72310,28731.0,3.59,1,67,33,0,18,0,0,0,1.0336141322534529,71559.57142857143,71559.57142857143
01-05-2024,72510,30441.0,2.62,1,73,37,0,22,0,0,0,1.0336141322534529,72763.85714285714,72763.85714285714
02-05-2024,65313,28780.0,3.54,1,65,32,0,21,0,0,0,1.0336141322534529,73309.71428571429,73309.71428571429
03-05-2024,62624,32638.0,2.96,1,72,36,0,23,0,26,0,1.0336141322534529,73983.28571428571,73983.28571428571
04-05-2024,77848,39317.0,2.95,1,81,39,0,21,0,0,0,1.0336141322534529,73502.71428571429,73502.71428571429
05-05-2024,81927,29196.0,3.28,1,74,37,82,29,0,0,0,1.0336141322534529,72886.42857142857,72886.42857142857
06-05-2024,76748,30688.0,4.1,1,70,34,0,20,0,0,0,1.0336141322534529,72754.28571428571,72754.28571428571
07-05-2024,65146,25306.0,3.02,1,67,28,0,15,0,0,0,1.0336141322534529,71730.85714285714,71730.85714285714
08-05-2024,64766,24158.0,3.09,1,71,31,0,18,0,0,0,1.0336141322534529,70624.57142857143,70624.57142857143
09-05-2024,65508,25996.0,2.97,1,64,27,0,15,0,0,0,1.0336141322534529,70652.42857142857,70652.42857142857
10-05-2024,60545,32527.0,2.53,1,73,33,100,21,0,0,0,1.0336141322534529,70355.42857142857,70355.42857142857
11-05-2024,76945,33844.0,2.67,1,80,35,91,21,0,0,0,1.0336141322534529,70226.42857142857,70226.42857142857
12-05-2024,80001,24307.0,3.25,1,69,34,0,25,0,28,100,1.0336141322534529,69951.28571428571,69951.28571428571
13-05-2024,70815,25245.0,3.16,1,66,27,0,16,0,0,0,1.0336141322534529,69103.71428571429,69103.71428571429
14-05-2024,75783,35665.0,3.08,1,70,34,0,23,98,0,0,1.0336141322534529,70623.28571428571,70623.28571428571
15-05-2024,81930,41224.0,3.9,1,71,33,0,22,0,28,0,1.0336141322534529,73075.28571428571,73075.28571428571
16-05-2024,76369,41927.0,3.63,1,77,38,0,33,0,0,0,1.0336141322534529,74626.85714285714,74626.85714285714
17-05-2024,71510,43199.0,3.63,1,80,41,0,25,0,29,0,1.0336141322534529,76193.28571428571,76193.28571428571
18-05-2024,90721,50599.0,3.28,1,92,50,0,34,0,27,0,1.0336141322534529,78161.28571428571,78161.28571428571
19-05-2024,86721,39559.0,3.87,1,75,43,0,28,0,29,0,1.0336141322534529,79121.28571428571,79121.28571428571
20-05-2024,85825,36146.0,4.4,1,77,43,0,37,0,0,0,1.0336141322534529,81265.57142857143,81265.57142857143
21-05-2024,80744,35726.0,3.67,1,70,46,0,31,0,31,0,1.0336141322534529,81974.28571428571,81974.28571428571
22-05-2024,80048,35403.0,4.17,1,70,39,0,30,0,30,0,1.0336141322534529,81705.42857142857,81705.42857142857
23-05-2024,65416,36128.0,3.51,1,81,48,0,47,0,55,0,1.0336141322534529,80140.71428571429,80140.71428571429
24-05-2024,70668,38036.0,3.64,1,100,93,0,86,0,93,79,1.0336141322534529,80020.42857142857,80020.42857142857
25-05-2024,83866,44479.0,4.15,1,90,52,0,43,0,35,0,1.0336141322534529,79041.14285714286,79041.14285714286
26-05-2024,89161,36450.0,3.77,1,80,44,96,24,0,0,0,1.0336141322534529,79389.71428571429,79389.71428571429
27-05-2024,81831,34542.0,4.25,1,77,43,89,33,0,0,0,1.0336141322534529,78819.14285714286,78819.14285714286
28-05-2024,76381,33509.0,3.85,1,73,37,0,27,0,0,0,1.0336141322534529,78195.85714285714,78195.85714285714
29-05-2024,73811,34901.0,3.19,1,72,35,0,26,0,0,0,1.0336141322534529,77304.85714285714,77304.85714285714
30-05-2024,64115,32711.0,4.23,1,73,37,0,22,0,0,0,1.0336141322534529,77119.0,77119.0
31-05-2024,67873,33532.0,3.93,1,80,40,0,24,0,0,0,1.0336141322534529,76719.71428571429,76719.71428571429
01-06-2024,78686,37888.0,3.54,1,75,42,0,30,0,32,0,1.0336141322534529,75979.71428571429,75979.71428571429
02-06-2024,83740,35462.0,3.71,1,78,39,0,16,0,0,0,1.0336141322534529,75205.28571428571,75205.28571428571
03-06-2024,76362,33902.0,3.86,1,66,32,0,27,0,0,0,1.0336141322534529,74424.0,74424.0
04-06-2024,76291,28495.0,3.14,1,66,25,0,12,0,0,0,1.0336141322534529,74411.14285714286,74411.14285714286
05-06-2024,67320,27919.0,4.03,1,68,28,0,20,0,30,0,1.0336141322534529,73483.85714285714,73483.85714285714
06-06-2024,62161,28923.0,3.35,1,70,32,0,17,0,0,0,1.0336141322534529,73204.71428571429,73204.71428571429
07-06-2024,63830,30810.0,3.2,1,71,36,0,30,0,0,0,1.0336141322534529,72627.14285714286,72627.14285714286
08-06-2024,79398,43557.0,2.9,1,77,45,0,30,0,0,82,1.0336141322534529,72728.85714285714,72728.85714285714
09-06-2024,81744,36833.0,3.34,1,75,35,0,20,0,0,0,1.0336141322534529,72443.71428571429,72443.71428571429
10-06-2024,78064,33869.0,3.7,1,68,34,0,29,0,0,0,1.0336141322534529,72686.85714285714,72686.85714285714
11-06-2024,76665,31377.0,4.58,1,69,35,0,30,0,31,0,1.0336141322534529,72740.28571428571,72740.28571428571
12-06-2024,75068,33372.0,3.48,1,72,35,0,28,0,29,0,1.0336141322534529,73847.14285714286,73847.14285714286
13-06-2024,61499,33384.0,3.04,1,80,40,0,30,0,0,0,1.0336141322534529,73752.57142857143,73752.57142857143
14-06-2024,66782,36229.0,3.71,1,81,40,0,26,0,31,0,1.0336141322534529,74174.28571428571,74174.28571428571
15-06-2024,82886,44234.0,4.09,1,83,50,0,30,0,29,0,1.0336141322534529,74672.57142857143,74672.57142857143
16-06-2024,69870,42119.0,4.0,1,82,48,92,35,94,0,0,1.0336141322534529,72976.28571428571,72976.28571428571
17-06-2024,75872,37236.0,3.64,1,77,43,85,46,0,54,0,1.0336141322534529,72663.14285714286,72663.14285714286
18-06-2024,75125,31140.0,5.41,1,82,50,87,54,0,66,0,1.0336141322534529,72443.14285714286,72443.14285714286
19-06-2024,79584,31848.0,4.18,1,73,43,0,41,0,33,0,1.0336141322534529,73088.28571428571,73088.28571428571
20-06-2024,62756,31510.0,4.23,1,74,50,0,40,0,50,0,1.0336141322534529,73267.85714285714,73267.85714285714
21-06-2024,72294,31855.0,3.39,1,80,54,0,51,0,33,0,1.0336141322534529,74055.28571428571,74055.28571428571
22-06-2024,74467,40005.0,3.77,1,86,56,0,43,0,28,0,1.0336141322534529,72852.57142857143,72852.57142857143
23-06-2024,81455,31251.0,3.67,1,83,52,0,47,0,52,0,1.0336141322534529,74507.57142857143,74507.57142857143
24-06-2024,77878,30140.0,4.46,1,100,100,0,100,0,100,0,1.0336141322534529,74794.14285714286,74794.14285714286
25-06-2024,71824,28462.0,4.01,1,76,45,0,42,0,44,0,1.0336141322534529,74322.57142857143,74322.57142857143
26-06-2024,77332,30540.0,4.38,1,72,40,0,30,0,29,0,1.0336141322534529,74000.85714285714,74000.85714285714
27-06-2024,60782,30100.0,3.53,1,67,42,0,32,0,0,0,1.0336141322534529,73718.85714285714,73718.85714285714
28-06-2024,66256,30087.0,3.54,1,81,39,0,34,0,38,0,1.0336141322534529,72856.28571428571,72856.28571428571
29-06-2024,80404,35825.0,3.83,1,76,45,0,30,0,0,0,1.0336141322534529,73704.42857142857,73704.42857142857
30-06-2024,81005,28244.0,3.94,1,69,43,0,27,0,0,0,1.0336141322534529,73640.14285714286,73640.14285714286
01-07-2024,75449,27121.0,4.91,1,29,19,0,26,51,33,0,1.0336141322534529,73293.14285714286,73293.14285714286
02-07-2024,67398,26512.0,4.09,1,30,19,0,30,0,0,0,1.0336141322534529,72660.85714285714,72660.85714285714
03-07-2024,69632,30179.0,3.32,1,29,20,0,23,0,0,0,1.0336141322534529,71560.85714285714,71560.85714285714
04-07-2024,63826,27530.0,4.23,1,30,20,0,34,0,38,0,1.0336141322534529,71995.71428571429,71995.71428571429
05-07-2024,65775,25126.0,3.41,1,32,20,0,27,0,32,0,1.0336141322534529,71927.0,71927.0
06-07-2024,77995,30250.0,3.72,1,34,23,0,27,0,0,0,1.0336141322534529,71582.85714285714,71582.85714285714
07-07-2024,78912,32039.0,3.83,1,31,23,0,26,0,0,0,1.0336141322534529,71283.85714285714,71283.85714285714
08-07-2024,63619,28572.0,3.78,1,32,20,87,38,0,33,0,1.0336141322534529,69593.85714285714,69593.85714285714
09-07-2024,67245,25054.0,4.51,1,32,20,76,31,0,0,0,1.0336141322534529,69572.0,69572.0
10-07-2024,73353,28444.0,3.05,1,32,18,0,27,0,31,0,1.0336141322534529,70103.57142857143,70103.57142857143
11-07-2024,65392,29015.0,4.23,1,32,19,85,35,0,32,0,1.0336141322534529,70327.28571428571,70327.28571428571
12-07-2024,63493,31676.0,4.69,1,34,21,0,39,0,41,0,1.0336141322534529,70001.28571428571,70001.28571428571
13-07-2024,75916,42920.0,3.87,1,35,26,0,39,0,41,0,1.0336141322534529,69704.28571428571,69704.28571428571
14-07-2024,84797,29497.0,3.98,1,30,24,0,37,0,41,0,1.0336141322534529,70545.0,70545.0
15-07-2024,75054,26239.0,4.72,1,33,22,0,35,0,36,0,1.0336141322534529,72178.57142857143,72178.57142857143
16-07-2024,71409,26128.0,4.15,1,32,20,0,22,0,27,0,1.0336141322534529,72773.42857142857,72773.42857142857
17-07-2024,69029,28547.0,2.9,1,34,22,0,26,0,32,0,1.0336141322534529,72155.71428571429,72155.71428571429
18-07-2024,67223,24549.0,4.66,1,34,24,0,42,0,35,0,1.0336141322534529,72417.28571428571,72417.28571428571
19-07-2024,65134,26100.0,4.27,1,34,24,0,27,0,0,0,1.0336141322534529,72651.71428571429,72651.71428571429
20-07-2024,83538,30267.0,4.25,1,36,28,0,33,0,28,0,1.0336141322534529,73740.57142857143,73740.57142857143
21-07-2024,75963,26956.0,3.99,1,32,22,0,26,0,30,0,1.0336141322534529,72478.57142857143,72478.57142857143
22-07-2024,71939,26327.0,4.9,1,33,25,0,42,0,35,0,1.0336141322534529,72033.57142857143,72033.57142857143
23-07-2024,73332,25202.0,3.73,1,34,25,0,39,0,28,0,1.0336141322534529,72308.28571428571,72308.28571428571
24-07-2024,73023,26942.0,3.98,1,41,46,75,74,49,69,0,1.0336141322534529,72878.85714285714,72878.85714285714
25-07-2024,61699,25082.0,3.55,1,37,25,0,36,0,30,0,1.0336141322534529,72089.71428571429,72089.71428571429
26-07-2024,65980,27441.0,4.21,1,34,24,0,33,0,25,0,1.0336141322534529,72210.57142857143,72210.57142857143
27-07-2024,84173,32519.0,3.5,1,35,27,0,32,0,30,0,1.0336141322534529,72301.28571428571,72301.28571428571
28-07-2024,79327,25894.0,3.93,1,31,21,0,27,0,37,0,1.0336141322534529,72781.85714285714,72781.85714285714
29-07-2024,65874,23782.0,4.48,1,30,20,0,28,0,31,0,1.0336141322534529,71915.42857142857,71915.42857142857
30-07-2024,69937,22978.0,4.58,1,32,19,0,19,0,23,0,1.0336141322534529,71430.42857142857,71430.42857142857
31-07-2024,67916,23010.0,3.93,1,30,20,0,25,0,26,0,1.0336141322534529,70700.85714285714,70700.85714285714
01-08-2024,61465,21206.0,3.66,1,29,19,0,26,0,24,0,1.0336141322534529,70667.42857142857,70667.42857142857
02-08-2024,62540,24241.0,3.92,1,32,20,0,25,0,0,0,1.0336141322534529,70176.0,70176.0
03-08-2024,75140,28256.0,3.76,1,33,23,0,35,0,42,0,1.0336141322534529,68885.57142857143,68885.57142857143
04-08-2024,75356,21815.0,3.9,1,33,23,0,28,0,29,0,1.0336141322534529,68318.28571428571,68318.28571428571
05-08-2024,63095,23127.0,3.72,1,32,18,0,26,0,0,0,1.0336141322534529,67921.28571428571,67921.28571428571
06-08-2024,66235,26730.0,3.7,1,30,19,0,24,0,30,0,1.0336141322534529,67392.42857142857,67392.42857142857
07-08-2024,75109,30285.0,3.4,1,30,18,0,21,0,24,0,1.0336141322534529,68420.0,68420.0
