Piligrims,Tonsures,Hundi,Tirupati,Tirumala,VIP darshan,tirumala darshan,srinivasam complex,tirumala darshan tickets,tirupati balaji.ap.gov.in,condition,temperature,Timestamp,weekday,festival_count,festival_impact,holidays,Special Day Weighted,Piligrims_7Day_Avg,Festival intensity
69115,31762,4.93,59,36,42,22,19,54,0,1275,80.96000000000001,1662402600.0,0,1,68156.49102312156,0,1.0,69270.28571428571,0.0
65470,29899,3.84,59,38,61,20,0,13,54,1275,80.06,1662489000.0,0,2,66007.46222627738,1,1.0336141322534529,69182.28571428571,69182.28571428571
60946,28638,3.75,59,36,27,21,0,0,0,1275,77.0,1662575400.0,0,2,62388.26222627737,1,1.0336141322534529,68841.42857142857,68841.42857142857
64292,30641,3.72,60,44,16,28,0,31,17,1299,80.6,1662661800.0,0,2,65065.062226277376,1,1.0336141322534529,68379.57142857143,68379.57142857143
80741,41494,4.22,74,48,46,26,0,24,0,962,80.24000000000001,1662748200.0,1,2,78224.26222627738,1,1.0336141322534529,68509.28571428571,68509.28571428571
86793,30254,4.47,62,44,56,24,0,14,26,1308,81.5,1662834600.0,1,1,68156.49102312156,0,1.0,70742.85714285714,0.0
74231,33591,5.14,61,42,50,22,19,0,0,1308,83.66,1662921000.0,0,1,68156.49102312156,0,1.0,71655.42857142857,0.0
75175,31979,4.05,59,33,9,15,0,10,0,1308,83.84,1663007400.0,0,1,68156.49102312156,0,1.0,72521.14285714286,0.0
65634,31419,4.0,66,41,14,30,0,14,0,1621,83.12,1663093800.0,0,1,68156.49102312156,0,1.0,72544.57142857143,0.0
60946,28638,4.43,62,42,14,28,52,10,20,1308,80.96000000000001,1663180200.0,0,1,68156.49102312156,0,1.0,72544.57142857143,0.0
67425,32693,4.86,67,49,16,25,0,10,23,839,84.2,1663266600.0,0,1,68156.49102312156,0,1.0,72992.14285714286,0.0
82392,41800,4.59,74,47,61,27,18,12,19,1308,83.84,1663353000.0,1,1,68156.49102312156,0,1.0,73228.0,0.0
88924,34282,3.72,64,44,18,23,15,27,0,839,83.66,1663439400.0,1,1,68156.49102312156,0,1.0,73532.42857142857,0.0
67276,31140,5.71,64,46,14,36,0,22,0,839,82.58000000000001,1663525800.0,0,1,68156.49102312156,0,1.0,72538.85714285714,0.0
73186,27365,4.6,62,50,29,25,0,22,38,839,85.1,1663612200.0,0,1,68156.49102312156,0,1.0,72254.71428571429,0.0
74817,33350,2.97,83,83,13,60,24,43,56,839,84.74000000000001,1663698600.0,0,1,68156.49102312156,0,1.0,73566.57142857143,0.0
65187,27877,5.37,67,55,30,26,14,34,54,839,85.28,1663785000.0,0,1,68156.49102312156,0,1.0,74172.42857142857,0.0
65158,28416,4.44,66,43,0,16,0,8,9,839,86.36,1663871400.0,0,1,68156.49102312156,0,1.0,73848.57142857143,0.0
69650,20409,4.51,74,56,40,30,16,20,0,839,85.64,1663957800.0,1,1,68156.49102312156,0,1.0,72028.28571428571,0.0
52682,15805,5.57,69,42,16,16,33,15,11,1621,86.36,1664044200.0,1,1,63674.21778183293,1,1.0336141322534529,66850.85714285714,66850.85714285714
51308,18812,2.03,68,64,22,25,19,22,40,1275,81.5,1664130600.0,0,1,54677.86222627737,1,1.0336141322534529,64569.71428571428,64569.71428571428
64823,22890,3.03,61,44,23,27,0,17,0,1299,83.48,1664217000.0,0,2,66237.46222627738,1,1.0336141322534529,63375.0,63375.0
61879,24634,1.82,57,40,0,19,0,45,37,1275,82.58000000000001,1664303400.0,0,2,66237.46222627738,1,1.0336141322534529,61526.71428571428,61526.71428571428
60946,28638,2.48,64,48,25,26,50,39,30,1275,80.6,1664389800.0,0,2,66237.46222627738,1,1.0336141322534529,60920.857142857145,60920.857142857145
75382,31424,2.85,66,49,12,18,13,17,0,962,77.36,1664476200.0,0,2,66237.46222627738,1,1.0336141322534529,62381.42857142857,62381.42857142857
81318,38464,2.94,70,58,14,26,0,30,0,1299,76.1,1664562600.0,1,3,78685.86222627737,1,1.0336141322534529,64048.28571428572,64048.28571428572
70848,29957,2.98,56,45,11,17,0,0,0,1308,78.25999999999999,1664649000.0,1,4,70309.86222627737,1,1.0336141322534529,66643.42857142857,66643.42857142857
82815,27147,3.05,57,35,22,18,15,9,0,1308,82.22,1664735400.0,0,3,79883.46222627738,1,1.0336141322534529,71144.42857142857,71144.42857142857
68539,22177,2.9,53,35,17,19,17,20,0,839,82.75999999999999,1664821800.0,0,3,68462.66222627737,1,1.0336141322534529,71675.28571428571,71675.28571428571
63579,34524,1.95,53,40,37,16,0,24,11,1275,80.42,1664908200.0,0,3,64494.662226277374,1,1.0336141322534529,71918.14285714286,71918.14285714286
72195,41071,2.17,66,46,28,20,23,0,0,1275,76.64,1664994600.0,0,1,68156.49102312156,0,1.0,73525.14285714286,0.0
70007,42866,4.25,67,53,37,25,0,38,34,1308,79.16,1665081000.0,0,1,68156.49102312156,0,1.0,72757.28571428571,0.0
81034,47312,4.24,76,61,33,38,0,36,15,1621,77.36,1665167400.0,1,1,68156.49102312156,0,1.0,72716.71428571429,0.0
86188,41032,5.0,63,55,49,43,0,38,23,1299,77.18,1665253800.0,1,1,62914.96222627737,1,1.0336141322534529,74908.14285714286,74908.14285714286
83223,36658,4.73,65,45,24,45,0,0,42,1275,77.0,1665340200.0,0,1,68156.49102312156,0,1.0,74966.42857142857,0.0
77956,33672,3.88,65,40,19,25,0,16,24,1621,77.0,1665426600.0,0,1,68156.49102312156,0,1.0,76311.71428571429,0.0
79370,39199,4.25,58,41,43,38,0,11,0,1621,78.80000000000001,1665513000.0,0,1,68156.49102312156,0,1.0,78567.57142857143,0.0
72216,32338,5.65,58,39,20,17,0,10,0,962,78.25999999999999,1665599400.0,0,1,69591.99555961072,1,1.0336141322534529,78570.57142857143,78570.57142857143
68675,32533,3.82,63,42,0,24,0,0,0,962,78.98,1665685800.0,0,1,68156.49102312156,0,1.0,78380.28571428571,0.0
81535,37357,4.08,70,51,11,39,14,0,21,962,77.72,1665772200.0,1,1,68156.49102312156,0,1.0,78451.85714285714,0.0
84794,35560,4.67,58,45,31,22,16,28,15,1299,78.25999999999999,1665858600.0,1,1,68156.49102312156,0,1.0,78252.71428571429,0.0
70067,33092,4.61,57,40,0,33,0,30,0,1621,78.08000000000001,1665945000.0,0,1,68156.49102312156,0,1.0,76373.28571428571,0.0
73420,27621,4.28,57,39,22,19,0,32,0,1275,80.06,1666031400.0,0,1,68156.49102312156,0,1.0,75725.28571428571,0.0
72243,32652,4.41,58,40,21,23,13,21,22,1621,80.06,1666117800.0,0,1,68156.49102312156,0,1.0,74707.14285714286,0.0
62725,30172,5.85,64,43,23,18,12,0,11,1308,78.80000000000001,1666204200.0,0,1,68156.49102312156,0,1.0,73351.28571428571,0.0
62203,29100,3.91,68,56,10,32,0,16,30,1621,77.18,1666290600.0,0,1,68156.49102312156,0,1.0,72426.71428571429,0.0
78299,34625,3.93,67,53,15,27,0,9,31,1308,77.9,1666377000.0,1,1,68156.49102312156,0,1.0,71964.42857142857,0.0
80565,31608,6.31,54,38,46,24,0,24,23,839,79.88,1666463400.0,1,1,68156.49102312156,0,1.0,71360.28571428571,0.0
69278,17660,4.15,38,29,19,15,0,0,20,839,78.98,1666549800.0,0,2,69053.86222627737,1,1.0336141322534529,71247.57142857143,71247.57142857143
25549,9764,4.25,59,38,16,24,0,18,0,1169,80.96000000000001,1666636200.0,0,2,34070.662226277374,1,1.0336141322534529,64408.857142857145,64408.857142857145
71689,28640,4.42,64,53,23,47,27,48,17,1169,80.24000000000001,1666722600.0,0,1,68156.49102312156,0,1.0,64329.71428571428,0.0
67439,29450,4.6,62,43,69,20,16,16,14,1324,78.98,1666809000.0,0,1,68156.49102312156,0,1.0,65003.142857142855,0.0
63512,35549,3.72,75,51,73,40,13,31,28,1621,77.36,1666895400.0,0,1,68156.49102312156,0,1.0,65190.142857142855,0.0
84878,41016,3.86,77,56,32,31,28,19,37,1621,76.82,1666981800.0,1,1,74841.06222627738,1,1.0336141322534529,66130.0,66130.0
70848,29957,4.02,63,53,27,27,0,0,0,1308,78.98,1667068200.0,1,1,63027.86222627737,1,1.0336141322534529,64741.857142857145,64741.857142857145
70560,29751,4.18,64,46,0,31,45,35,0,1621,77.53999999999999,1667154600.0,0,1,68156.49102312156,0,1.0,64925.0,0.0
72176,25549,4.12,67,48,0,48,0,16,19,967,68.0,1667241000.0,0,1,71925.06222627738,1,1.0336141322534529,71586.0,71586.0
68995,29037,3.71,62,43,16,34,0,12,11,1621,71.06,1667327400.0,0,1,68156.49102312156,0,1.0,71201.14285714286,0.0
70263,28965,4.53,67,45,39,34,39,24,23,1308,74.84,1667413800.0,0,1,68156.49102312156,0,1.0,71604.57142857143,0.0
63670,30475,3.79,64,42,28,30,0,18,11,1621,76.28,1667500200.0,0,1,68156.49102312156,0,1.0,71627.14285714286,0.0
82604,37025,5.57,69,50,33,46,0,19,0,1621,76.28,1667586600.0,1,1,73249.46222627738,1,1.0336141322534529,71302.28571428571,71302.28571428571
84211,30906,4.2,65,50,13,24,20,9,0,1308,76.1,1667673000.0,1,1,68156.49102312156,0,1.0,73211.28571428571,0.0
74094,21475,4.52,65,42,21,27,0,35,8,839,78.08000000000001,1667759400.0,0,1,68156.49102312156,0,1.0,73716.14285714286,0.0
22423,9679,4.61,69,48,43,33,0,23,13,1308,78.80000000000001,1667845800.0,0,2,31569.86222627737,1,1.0336141322534529,66608.57142857143,66608.57142857143
66946,26990,4.73,56,49,31,40,0,41,0,839,78.62,1667932200.0,0,1,68156.49102312156,0,1.0,66315.85714285714,0.0
61304,30133,3.46,67,45,25,24,15,23,0,1621,75.02,1668018600.0,0,1,68156.49102312156,0,1.0,65036.0,0.0
57104,32351,4.66,98,85,17,87,0,60,71,1275,68.9,1668105000.0,0,1,68156.49102312156,0,1.0,64098.0,0.0
73323,41041,3.2,84,70,57,48,0,51,0,1275,71.24000000000001,1668191400.0,1,1,68156.49102312156,0,1.0,62772.142857142855,0.0
81130,29464,4.85,72,48,24,28,15,0,20,962,72.32,1668277800.0,1,1,68156.49102312156,0,1.0,62332.0,0.0
69814,29228,4.17,71,44,25,25,0,0,26,1299,73.58000000000001,1668364200.0,0,1,64241.46222627737,1,1.0336141322534529,61720.57142857143,61720.57142857143
71461,26631,4.77,65,52,13,37,17,39,18,1308,75.74000000000001,1668450600.0,0,1,68156.49102312156,0,1.0,68726.0,0.0
74412,27626,4.27,71,78,52,51,15,52,69,839,77.36,1668537000.0,0,1,68156.49102312156,0,1.0,69792.57142857143,0.0
60861,28519,4.41,64,44,32,31,0,46,20,839,76.28,1668623400.0,0,1,68156.49102312156,0,1.0,69729.28571428571,0.0
61731,30254,4.53,70,48,31,24,0,13,13,839,75.56,1668709800.0,0,1,68156.49102312156,0,1.0,70390.28571428571,0.0
79471,36594,4.9,73,58,56,39,22,66,13,839,74.66,1668796200.0,1,1,68156.49102312156,0,1.0,71268.57142857143,0.0
80294,31554,4.48,60,44,62,27,0,29,0,839,73.4,1668882600.0,1,1,68261.38222627738,1,1.0336141322534529,71149.14285714286,71149.14285714286
70163,31489,5.22,63,41,51,38,0,18,17,962,65.66,1668969000.0,0,2,69761.86222627737,1,1.0336141322534529,71199.0,71199.0
69587,28645,4.35,58,39,38,23,0,15,32,967,68.53999999999999,1669055400.0,0,1,68261.38222627738,1,1.0336141322534529,70931.28571428571,70931.28571428571
74354,23931,4.68,61,44,0,24,0,21,26,1275,70.34,1669141800.0,0,3,73114.66222627737,1,1.0336141322534529,70923.0,70923.0
66072,25239,4.23,63,50,43,26,0,0,25,1621,74.48,1669228200.0,0,1,68261.38222627738,1,1.0336141322534529,71667.42857142857,71667.42857142857
60157,31445,4.0,61,47,27,33,0,15,12,1621,75.92,1669314600.0,0,1,68261.38222627738,1,1.0336141322534529,71442.57142857143,71442.57142857143
73831,34443,4.49,63,46,23,20,0,16,22,1621,76.46000000000001,1669401000.0,1,1,68261.38222627738,1,1.0336141322534529,70636.85714285714,70636.85714285714
70848,29957,5.02,60,44,30,26,0,0,0,1308,77.53999999999999,1669487400.0,1,1,68261.38222627738,1,1.0336141322534529,69287.42857142857,69287.42857142857
67468,36082,4.16,62,40,17,31,0,25,90,839,78.62,1669573800.0,0,2,67605.86222627737,1,1.0336141322534529,68902.42857142857,68902.42857142857
69211,26764,5.11,63,43,33,25,0,15,23,839,75.92,1669660200.0,0,1,69000.26222627738,1,1.0336141322534529,68848.71428571429,68848.71428571429
69640,28649,4.65,53,41,35,34,14,24,22,1308,74.12,1669746600.0,0,1,68156.49102312156,0,1.0,68175.28571428571,0.0
65568,25144,4.26,57,45,32,32,37,61,0,1308,74.48,1669833000.0,0,1,68156.49102312156,0,1.0,68103.28571428571,0.0
64586,27501,3.9,56,38,18,28,0,18,26,962,76.1,1669919400.0,0,1,68156.49102312156,0,1.0,68736.0,0.0
63931,34813,3.48,70,52,36,29,0,26,0,1308,75.56,1670005800.0,1,1,68156.49102312156,0,1.0,67321.71428571429,0.0
80001,32967,4.07,56,42,40,29,22,23,20,1308,76.64,1670092200.0,1,1,71986.66222627737,1,1.0336141322534529,68629.28571428571,68629.28571428571
66020,29195,4.37,60,42,58,27,0,11,22,1308,76.46000000000001,1670178600.0,0,1,64510.662226277374,1,1.0336141322534529,68422.42857142857,68422.42857142857
64162,23709,5.38,59,40,0,30,0,18,10,839,76.64,1670265000.0,0,1,64961.062226277376,1,1.0336141322534529,67701.14285714286,67701.14285714286
51376,24878,4.6,58,36,84,17,29,38,14,839,74.84,1670351400.0,0,1,62777.062226277376,1,1.0336141322534529,65092.0,65092.0
54609,26718,3.39,59,46,29,22,0,19,0,1621,69.25999999999999,1670437800.0,0,2,57318.662226277374,1,1.0336141322534529,63526.42857142857,63526.42857142857
57581,27021,3.12,67,46,26,33,0,20,11,1275,65.48,1670524200.0,0,1,68156.49102312156,0,1.0,62525.71428571428,0.0
69383,32391,3.75,76,56,18,31,17,21,37,1275,67.46000000000001,1670610600.0,1,1,68156.49102312156,0,1.0,63304.57142857143,0.0
72466,28123,4.29,71,54,36,26,0,12,14,1299,68.18,1670697000.0,1,1,68156.49102312156,0,1.0,62228.142857142855,0.0
65466,26174,3.27,78,60,9,47,0,46,56,967,69.98,1670783400.0,0,1,68156.49102312156,0,1.0,62149.0,0.0
63214,23147,5.5,70,56,48,41,0,16,43,962,73.58000000000001,1670869800.0,0,1,68156.49102312156,0,1.0,62013.57142857143,0.0
59752,26000,3.65,62,44,8,23,0,33,54,1299,76.1,1670956200.0,0,1,68156.49102312156,0,1.0,63210.142857142855,0.0
48928,23322,3.63,59,41,31,43,0,25,0,839,74.66,1671042600.0,0,1,68156.49102312156,0,1.0,62398.57142857143,0.0
61731,30254,3.61,71,47,43,39,26,58,29,1169,77.53999999999999,1671129000.0,0,1,68156.49102312156,0,1.0,62991.42857142857,0.0
64107,30482,3.79,70,46,21,24,18,18,26,839,76.1,1671215400.0,1,1,67248.52889294404,1,1.0336141322534529,62237.71428571428,62237.71428571428
75611,29228,3.55,62,43,34,35,0,23,54,1308,72.32,1671301800.0,1,1,68156.49102312156,0,1.0,62687.0,0.0
63759,30102,3.4,65,40,52,39,32,18,28,839,72.5,1671388200.0,0,1,68156.49102312156,0,1.0,62443.142857142855,0.0
63366,24494,5.3,66,49,28,37,17,47,26,839,74.30000000000001,1671474600.0,0,1,68156.49102312156,0,1.0,62464.857142857145,0.0
68469,27025,4.14,72,50,36,33,0,34,19,839,72.68,1671561000.0,0,1,68406.66222627737,1,1.0336141322534529,63710.142857142855,63710.142857142855
63145,22411,4.39,70,57,43,43,0,47,47,839,74.12,1671647400.0,0,1,68156.49102312156,0,1.0,65741.14285714286,0.0
62055,23044,3.99,80,63,55,52,0,25,0,839,74.66,1671733800.0,0,1,63674.21778183293,1,1.0336141322534529,65787.42857142857,65787.42857142857
71528,32008,3.81,100,100,100,100,0,100,100,1308,73.94,1671820200.0,1,1,68156.49102312156,0,1.0,66847.57142857143,0.0
70373,32954,5.05,81,69,12,37,19,30,17,1621,69.98,1671906600.0,1,1,69929.86222627737,1,1.0336141322534529,66099.28571428571,66099.28571428571
62152,30682,4.05,80,61,39,34,27,20,29,1621,73.58000000000001,1671993000.0,0,1,68156.49102312156,0,1.0,65869.71428571429,0.0
70496,25500,5.88,80,65,56,46,0,38,13,1308,74.84,1672079400.0,0,1,68156.49102312156,0,1.0,66888.28571428571,0.0
71299,28288,3.26,74,59,52,40,17,39,24,1308,76.46000000000001,1672165800.0,0,1,68156.49102312156,0,1.0,67292.57142857143,0.0
67156,24752,4.92,75,52,17,38,0,20,18,839,78.62,1672252200.0,0,1,68156.49102312156,0,1.0,67865.57142857143,0.0
63253,24490,5.16,77,56,14,36,16,20,16,1324,78.80000000000001,1672338600.0,0,1,68156.49102312156,0,1.0,68036.71428571429,0.0
71069,34741,4.98,55,23,24,53,32,35,33,1324,78.08000000000001,1672425000.0,1,1,68156.49102312156,0,1.0,67971.14285714286,0.0
78460,29182,4.03,67,48,16,35,0,21,0,839,77.18,1672511400.0,1,1,76399.46222627738,1,1.0336141322534529,69126.42857142857,69126.42857142857
53101,23843,3.48,75,57,14,36,0,39,0,839,75.56,1672597800.0,0,1,56112.26222627737,1,1.0336141322534529,67833.42857142857,67833.42857142857
69414,18612,7.68,59,44,0,38,0,35,0,1308,75.02,1672684200.0,0,1,66804.66222627737,1,1.0336141322534529,67678.85714285714,67678.85714285714
71924,15771,3.13,55,37,22,35,0,24,11,1308,74.66,1672770600.0,0,1,68156.49102312156,1,1.0336141322534529,67768.14285714286,67768.14285714286
61116,18004,4.19,58,36,21,31,0,27,0,1308,73.22,1672857000.0,0,1,68156.49102312156,1,1.0336141322534529,66905.28571428571,66905.28571428571
47781,15695,2.1,65,46,0,38,0,24,16,839,73.75999999999999,1672943400.0,0,1,62914.96222627737,1,1.0336141322534529,64695.0,64695.0
45887,17702,4.53,64,52,0,40,0,30,23,1308,73.4,1673029800.0,1,1,62846.89079770595,1,1.0336141322534529,61097.57142857143,61097.57142857143
62856,22115,2.21,62,46,11,44,0,34,17,1169,74.48,1673116200.0,1,1,62846.89079770595,1,1.0336141322534529,58868.42857142857,58868.42857142857
67169,21222,3.86,100,100,0,100,0,90,79,1169,72.14,1673202600.0,0,1,62846.89079770595,1,1.0336141322534529,60878.142857142855,60878.142857142855
56003,20365,3.89,71,82,0,55,41,41,54,839,72.86,1673289000.0,0,1,62846.89079770595,1,1.0336141322534529,58962.28571428572,58962.28571428572
58184,16122,4.2,60,40,32,30,0,21,0,862,75.38,1673375400.0,0,2,60178.662226277374,1,1.0336141322534529,56999.42857142857,56999.42857142857
68855,21280,3.61,57,39,0,23,0,14,11,839,76.82,1673461800.0,0,1,62846.89079770595,1,1.0336141322534529,58105.0,58105.0
68354,24159,3.59,56,37,17,24,0,0,0,839,75.92,1673548200.0,0,1,62846.89079770595,1,1.0336141322534529,61044.0,61044.0
59090,21054,3.37,57,42,0,22,0,15,0,839,77.53999999999999,1673634600.0,1,1,71710.26222627738,1,1.0336141322534529,62930.142857142855,62930.142857142855
73394,27492,4.22,52,36,0,22,0,0,0,839,76.64,1673721000.0,1,1,63960.26222627737,1,1.0336141322534529,64435.57142857143,64435.57142857143
76307,29573,3.41,55,36,20,25,0,0,0,839,78.08000000000001,1673807400.0,0,2,58411.062226277376,1,1.0336141322534529,65741.0,65741.0
69804,29615,3.54,58,36,0,24,0,12,0,839,74.48,1673807400.0,0,1,68156.49102312156,1,1.0336141322534529,67712.57142857143,67712.57142857143
74236,27269,4.19,57,33,34,21,0,13,0,839,75.02,1673893800.0,0,1,68156.49102312156,1,1.0336141322534529,70005.71428571429,70005.71428571429
76229,31381,3.46,57,35,0,25,45,15,0,839,74.84,1673980200.0,0,1,68156.49102312156,1,1.0336141322534529,71059.14285714286,71059.14285714286
67511,26948,4.33,56,36,0,22,0,15,0,1308,73.94,1674066600.0,0,1,68156.49102312156,1,1.0336141322534529,70938.71428571429,70938.71428571429
78158,27090,3.73,59,43,0,24,0,14,0,839,75.74000000000001,1674239400.0,1,2,56693.062226277376,1,1.0336141322534529,73662.71428571429,73662.71428571429
72998,24852,4.51,56,39,0,26,0,0,0,839,74.84,1674325800.0,1,1,69940.1479405631,1,1.0336141322534529,73606.14285714286,73606.14285714286
70413,32206,3.37,56,40,0,27,0,17,0,1308,75.02,1674412200.0,0,1,69940.1479405631,1,1.0336141322534529,72764.14285714286,72764.14285714286
69221,24409,5.45,56,40,15,25,0,11,0,839,76.46000000000001,1674498600.0,0,1,69940.1479405631,1,1.0336141322534529,72680.85714285714,72680.85714285714
67493,24958,4.82,56,36,17,21,0,15,11,839,75.74000000000001,1674585000.0,0,1,69940.1479405631,1,1.0336141322534529,71717.57142857143,71717.57142857143
58379,28950,3.73,57,38,15,22,0,0,0,839,76.64,1674671400.0,0,3,60334.662226277374,1,1.0336141322534529,69167.57142857143,69167.57142857143
59695,30286,4.06,57,48,0,27,0,21,22,839,76.46000000000001,1674757800.0,0,1,69940.1479405631,1,1.0336141322534529,68051.0,68051.0
80094,32219,3.15,64,56,35,24,0,17,0,839,76.64,1674844200.0,1,3,77706.66222627737,1,1.0336141322534529,68327.57142857143,68327.57142857143
78639,25131,4.16,57,42,12,20,0,14,0,839,75.92,1674930600.0,1,1,69940.1479405631,1,1.0336141322534529,69133.42857142857,69133.42857142857
74242,25862,4.08,58,39,0,23,56,21,0,1308,74.48,1675017000.0,0,1,69940.1479405631,1,1.0336141322534529,69680.42857142857,69680.42857142857
60939,20203,5.17,53,34,13,23,0,12,0,839,77.9,1675103400.0,0,1,68156.49102312156,1,1.0336141322534529,68497.28571428571,68497.28571428571
61368,25578,3.96,50,32,0,14,0,0,0,839,77.72,1675189800.0,0,1,56299.46222627737,1,1.0336141322534529,67622.28571428571,67622.28571428571
60609,23394,3.13,53,32,0,20,0,18,0,839,78.25999999999999,1675276200.0,0,1,68156.49102312156,1,1.0336141322534529,67940.85714285714,67940.85714285714
57147,26094,3.78,56,35,0,25,0,17,14,1324,78.44,1675362600.0,0,1,68156.49102312156,1,1.0336141322534529,67576.85714285714,67576.85714285714
72226,30877,4.74,65,41,15,24,0,0,0,839,79.52,1675449000.0,1,1,68156.49102312156,1,1.0336141322534529,66452.85714285714,66452.85714285714
78340,27063,4.3,61,39,0,25,0,17,0,839,79.16,1675535400.0,1,2,59100.662226277374,1,1.0336141322534529,66410.14285714286,66410.14285714286
71496,26908,5.33,51,37,10,28,0,21,0,839,79.88,1675621800.0,0,1,68156.49102312156,1,1.0336141322534529,66017.85714285714,66017.85714285714
65297,23975,3.87,52,37,0,25,0,14,0,839,83.30000000000001,1675708200.0,0,1,68156.49102312156,1,1.0336141322534529,66640.42857142857,66640.42857142857
63315,25259,5.07,58,39,0,32,0,23,19,839,82.22,1675794600.0,0,1,68156.49102312156,1,1.0336141322534529,66918.57142857143,66918.57142857143
59090,22593,4.03,55,37,11,24,0,19,12,839,82.03999999999999,1675881000.0,0,1,68156.49102312156,1,1.0336141322534529,66701.57142857143,66701.57142857143
57702,27482,3.43,56,41,13,29,0,14,0,839,83.30000000000001,1675967400.0,0,1,68156.49102312156,1,1.0336141322534529,66780.85714285714,66780.85714285714
75728,38092,4.15,63,45,0,28,0,19,11,839,82.94,1676053800.0,1,2,69066.31936913452,1,1.0336141322534529,67281.14285714286,67281.14285714286
80969,26777,4.18,55,39,0,31,0,30,0,839,84.56,1676140200.0,1,2,69066.31936913452,1,1.0336141322534529,67656.71428571429,67656.71428571429
71434,24212,3.78,60,49,19,34,0,26,21,839,84.02,1676226600.0,0,2,69066.31936913452,1,1.0336141322534529,67647.85714285714,67647.85714285714
70789,21215,4.13,53,36,8,25,0,0,14,1324,82.94,1676313000.0,0,2,69066.31936913452,1,1.0336141322534529,68432.42857142857,68432.42857142857
66033,25688,4.33,52,33,22,25,0,0,0,862,84.02,1676399400.0,0,2,69066.31936913452,1,1.0336141322534529,68820.71428571429,68820.71428571429
54469,25484,3.85,54,33,14,23,0,12,12,1169,82.58000000000001,1676485800.0,0,2,69066.31936913452,1,1.0336141322534529,68160.57142857143,68160.57142857143
65633,23352,3.68,50,35,12,28,0,17,0,862,82.75999999999999,1676572200.0,0,2,69066.31936913452,1,1.0336141322534529,69293.57142857143,69293.57142857143
71350,28912,3.47,64,40,17,24,0,19,0,862,82.03999999999999,1676658600.0,1,3,70711.46222627738,1,1.0336141322534529,68668.14285714286,68668.14285714286
79555,21504,4.44,58,36,8,25,0,14,0,839,81.86,1676745000.0,1,3,77275.46222627738,1,1.0336141322534529,68466.14285714286,68466.14285714286
61374,19691,4.2,58,33,0,22,0,16,24,839,82.58000000000001,1676831400.0,0,2,62730.662226277374,1,1.0336141322534529,67029.0,67029.0
53755,18267,4.74,57,41,9,38,0,33,0,1324,85.46000000000001,1676917800.0,0,1,68156.49102312156,1,1.0336141322534529,64595.57142857143,64595.57142857143
62101,25896,3.37,66,69,26,58,0,44,61,1324,83.84,1677004200.0,0,1,68156.49102312156,1,1.0336141322534529,64033.857142857145,64033.857142857145
57737,24090,3.28,58,51,60,42,0,27,36,862,84.74000000000001,1677090600.0,0,1,68156.49102312156,1,1.0336141322534529,64500.71428571428,64500.71428571428
61265,27078,3.33,86,88,0,85,0,59,77,839,84.74000000000001,1677177000.0,0,1,68156.49102312156,1,1.0336141322534529,63876.71428571428,63876.71428571428
76736,34132,3.63,71,60,30,42,0,22,26,862,86.0,1677263400.0,1,1,68156.49102312156,1,1.0336141322534529,64646.142857142855,64646.142857142855
81170,27236,4.23,74,50,16,27,0,15,22,862,83.12,1677349800.0,1,1,68156.49102312156,1,1.0336141322534529,64876.857142857145,64876.857142857145
71387,24701,5.71,60,56,30,32,100,29,26,862,83.48,1677436200.0,0,1,68156.49102312156,1,1.0336141322534529,66307.28571428571,66307.28571428571
59392,20714,4.14,64,43,17,33,0,19,13,1324,82.58000000000001,1677522600.0,0,1,66165.95111516626,1,1.0336141322534529,67112.57142857143,67112.57142857143
60931,24038,3.67,51,34,20,19,0,17,0,1324,84.2,1677609000.0,0,1,66165.95111516626,1,1.0336141322534529,66945.42857142857,66945.42857142857
60682,24291,3.32,53,33,25,22,0,17,0,839,83.30000000000001,1677695400.0,0,1,66165.95111516626,1,1.0336141322534529,67366.14285714286,67366.14285714286
58137,26805,3.3,57,35,26,20,0,0,0,839,84.74000000000001,1677781800.0,0,2,68884.66222627737,1,1.0336141322534529,66919.28571428571,66919.28571428571
77522,32390,3.66,62,42,26,28,0,18,0,862,85.1,1677868200.0,1,2,68884.66222627737,1,1.0336141322534529,67031.57142857143,67031.57142857143
74994,25799,3.59,55,36,27,22,0,0,0,839,85.46000000000001,1677954600.0,1,2,68884.66222627737,1,1.0336141322534529,66149.28571428571,66149.28571428571
65613,24306,4.14,53,32,24,22,0,0,12,839,86.0,1678041000.0,0,2,68884.66222627737,1,1.0336141322534529,65324.42857142857,65324.42857142857
59751,20177,3.8,50,33,51,20,0,14,0,839,84.92,1678127400.0,0,5,61432.26222627737,1,1.0336141322534529,65375.71428571428,65375.71428571428
61921,23141,3.68,46,32,12,20,0,15,0,839,84.02,1678213800.0,0,2,63168.26222627737,1,1.0336141322534529,65517.142857142855,65517.142857142855
58494,24025,3.91,54,32,0,18,0,0,0,839,82.4,1678300200.0,0,1,68156.49102312156,1,1.0336141322534529,65204.57142857143,65204.57142857143
63443,26741,3.8,57,35,32,27,0,14,0,839,82.4,1678386600.0,0,1,68156.49102312156,1,1.0336141322534529,65962.57142857143,65962.57142857143
79561,36784,3.82,61,42,18,27,0,0,0,1324,84.2,1678473000.0,1,1,68156.49102312156,1,1.0336141322534529,66253.85714285714,66253.85714285714
81458,28339,3.855799086757991,56,36,21,26,0,14,0,839,83.84,1678559400.0,1,1,68156.49102312156,1,1.0336141322534529,67177.28571428571,67177.28571428571
